ID,label,sessions,drives,total_sessions,n_days_after_onboarding,total_navigations_fav1,total_navigations_fav2,driven_km_drives,duration_minutes_drives,activity_days,driving_days,device_Android,device_iPhone
340,1,12,10.0,26.64670682,2717,20,3,3214.320668,1687.504719,28,22,True,False
341,1,186,147.75,216.3482262,587,220,71,3180.126484,1116.457704,13,13,True,False
342,1,96,77.0,225.6301079,3305,134,0,9975.312609,1652.231319,8,3,True,False
343,1,29,23.0,75.15416717,1733,1,0,3872.716608,738.9355017,28,17,False,True
344,1,68,68.0,127.6158451,2153,254,0,9209.65252,4332.160031,28,23,False,True
345,1,70,57.0,161.9736632,256,265,0,1813.716442,1028.167929,4,2,False,True
346,1,11,11.0,161.8940289,1593,254,58,3147.69385,374.301501,16,9,False,True
347,0,164,131.0,692.3647038,3425,172,0,6742.324087,1162.63894,1,0,False,True
348,0,58,56.0,284.8147022,1864,716,73,4556.44801,1775.563724,5,0,True,False
349,1,198,147.75,206.4091506,1075,111,9,4052.937617,1786.19257,20,16,False,True
350,1,72,58.0,164.5906928,1191,227,1,2180.327122,1049.599693,13,9,False,True
351,1,142,114.0,164.2639383,2197,107,46,6399.934576,804.4161621,28,22,False,True
352,1,26,21.0,95.00014291,3455,391,40,10413.47552,1899.345748,6,2,False,True
353,1,60,51.0,157.9609687,882,252,97,1346.611769,940.6088803,11,11,False,True
354,1,25,21.0,47.56665452,831,27,0,4486.699925,2185.401852,29,22,True,False
355,1,78,64.0,137.0002828,134,310,47,4751.768248,411.285033,20,12,True,False
356,1,48,47.0,92.66059453,3049,699,267,6624.627291,3778.180892,30,29,False,True
357,1,16,13.0,182.1225418,850,237,108,8622.071696,833.9872343,17,11,False,True
358,1,150,121.0,156.793433,3127,132,0,2224.844025,1237.309093,27,25,True,False
359,1,5,5.0,366.6010412,1807,0,0,595.251527,495.7872984,19,17,False,True
360,1,30,25.0,372.3903352,1382,64,0,10803.89921,7725.884441,27,20,False,True
361,1,45,45.0,49.81401115,195,94,30,6839.515143,2139.663561,16,14,False,True
362,0,249,147.75,297.0696303,1074,0,0,2361.312554,1474.818706,5,0,True,False
363,0,260,147.75,412.6493382,778,81,0,2778.557615,1619.200882,30,19,False,True
364,0,100,80.0,105.9309233,3064,48,155,1217.799876,604.0953239,4,0,True,False
365,1,33,33.0,303.775344,2470,56,102,4636.135708,3524.151658,7,7,False,True
366,1,21,21.0,54.48894688,1202,181,0,6670.854842,3775.618913,15,15,False,True
367,0,64,52.0,304.8288523,2593,31,0,2842.46897,1413.349537,10,4,False,True
368,0,43,35.0,196.4082997,2942,0,21,6111.958412,257.8747405,3,0,True,False
369,1,29,23.0,348.2607682,3401,0,12,4539.42554,1045.51846,26,25,False,True
370,1,2,2.0,24.60849417,750,0,0,3147.559448,1256.956743,20,16,False,True
371,0,43,35.0,146.1155751,2568,240,19,2978.873494,1766.913377,0,0,False,True
372,0,131,105.0,353.4689061,789,0,43,1037.230116,321.2627719,15,12,False,True
373,1,187,147.75,206.5263829,2289,113,0,2925.923138,1217.668435,13,8,False,True
374,0,29,29.0,117.3389198,3417,92,5,6436.307803,2946.387207,2,1,True,False
375,1,129,103.0,178.7028005,1731,115,38,2541.14917,1764.07386,10,7,False,True
376,0,256,147.75,387.088693,2707,0,0,3309.863745,660.564362,1,1,False,True
377,1,47,47.0,230.7168752,1889,0,25,2733.89665,810.8231637,26,24,True,False
378,1,48,48.0,72.94172476,2840,292,27,3429.550823,2674.620167,28,23,False,True
379,0,74,60.0,246.3604066,2500,113,0,6527.314416,2332.135966,6,4,False,True
380,0,29,25.0,284.7822419,2847,23,176,1981.477202,858.5343587,11,11,True,False
381,1,42,41.0,149.9528673,1698,163,0,2795.726262,982.3086622,16,14,False,True
382,1,150,120.0,400.1917217,2942,30,25,3583.069363,2154.84335,20,12,True,False
383,1,76,61.0,314.0559711,1033,514,47,4386.264777,3195.92896,22,13,False,True
384,1,25,21.0,44.46418632,2974,37,5,3361.735759,826.0523192,1,1,False,True
385,0,43,35.0,94.91682916,3175,20,19,2615.228561,1285.625919,4,1,True,False
386,0,78,63.0,234.144818,1143,17,17,3804.986461,1536.054818,10,9,False,True
387,1,116,93.0,399.5536536,2010,4,28,791.9948649,526.9656559,23,14,False,True
388,1,111,89.0,396.2205693,94,16,0,1614.787442,1097.190687,14,14,False,True
389,1,113,91.0,179.7870992,3229,64,49,5349.908121,2001.21162,27,17,False,True
390,1,7,6.0,27.87768878,2859,0,0,9629.652057,3754.238537,21,14,False,True
391,1,50,50.0,77.92984157,156,11,3,4025.586277,1528.285009,17,13,True,False
392,0,42,34.0,63.36650437,565,171,104,5300.229317,2540.051386,20,15,True,False
393,1,226,147.75,447.7390405,289,16,0,3214.021387,2218.301093,16,11,False,True
394,1,29,25.0,65.68016286,674,0,26,2305.723161,695.9264128,29,22,True,False
395,0,30,30.0,184.0809747,7,2,23,6630.182645,4540.297192,4,4,False,True
396,1,370,147.75,425.8522465,1321,75,0,3302.956419,200.2499504,25,18,False,True
397,1,4,3.0,97.95331187,3301,0,83,1553.218366,1186.488876,0,0,True,False
398,1,80,64.0,126.022904,533,43,4,4281.770498,2084.113896,27,18,False,True
399,1,12,11.0,109.4095583,159,0,80,3462.947555,2019.272053,26,18,False,True
400,1,20,17.0,36.63320047,3494,88,0,8877.563915,2811.756315,29,25,False,True
401,1,20,20.0,191.823221,1660,24,38,1631.840001,1063.786673,22,16,False,True
402,1,159,127.0,174.8405578,1526,0,0,3298.665738,2559.759488,28,19,True,False
403,1,3,3.0,118.623192,2043,24,130,3366.697531,1538.961177,25,23,False,True
404,0,73,62.0,148.7557818,371,268,4,4753.714974,3450.818585,3,3,False,True
405,1,16,14.0,417.5900382,1520,20,45,3476.269839,1731.396426,6,1,True,False
406,1,12,10.0,276.5049701,861,165,23,2696.275018,776.8349776,24,17,False,True
407,1,17,17.0,19.29224475,3490,0,0,969.9967402,656.2016363,24,16,True,False
408,0,26,26.0,150.4070537,1368,39,0,3575.579688,2784.629557,2,0,True,False
409,0,23,19.0,163.5350442,1863,24,0,2374.259746,936.4956867,0,0,False,True
410,1,11,11.0,300.8767586,1197,29,21,6811.243801,2878.603532,15,12,False,True
411,1,27,23.0,205.5704842,2071,0,43,1285.321414,627.7324415,10,10,False,True
412,1,70,56.0,191.3575111,2088,50,0,2987.194939,702.4044588,19,15,False,True
413,1,57,50.0,67.02624304,2356,59,3,7112.661456,3235.580381,15,11,True,False
414,1,8,7.0,84.35408046,834,138,0,1102.562194,560.0818936,4,0,True,False
415,1,65,53.0,100.9375643,2937,207,21,1485.176917,992.0027776,6,1,True,False
416,1,192,147.75,195.7272196,2007,0,57,4856.542387,3542.234412,27,20,False,True
417,1,11,11.0,36.06508531,2771,53,7,3983.638127,2292.409904,11,8,False,True
418,1,98,79.0,114.8227919,2341,0,0,5085.500148,2710.437691,5,5,False,True
419,0,476,147.75,572.4530526,380,118,0,6137.570245,2315.331183,4,4,True,False
420,1,17,14.0,49.12319927,1729,0,93,2597.74368,615.9270233,18,14,False,True
421,1,37,37.0,150.5888653,3361,54,83,2713.297574,395.9038471,7,7,True,False
422,1,43,36.0,144.0875218,1324,0,17,2404.859272,1559.26183,25,18,False,True
423,0,153,147.75,168.6929434,2875,0,0,1544.862924,962.2386223,5,4,False,True
424,1,113,90.0,158.5166236,2770,146,21,4295.647653,283.0859616,29,25,True,False
425,1,1,1.0,7.753611208,1169,121,82,2708.959914,1685.548734,4,4,False,True
426,1,17,17.0,45.68255487,2012,79,31,2085.274692,537.8816459,25,19,False,True
427,1,7,6.0,326.9143746,2411,72,39,381.5096911,171.1758635,30,25,False,True
428,0,147,120.0,172.0794952,196,94,11,5708.703462,3784.224575,1,0,False,True
429,0,9,8.0,38.90971605,1907,68,2,1236.435566,526.2708361,3,2,False,True
430,1,41,41.0,99.84791162,564,127,0,2447.345064,857.3725603,22,13,False,True
431,1,108,87.0,219.5658628,2459,127,0,10853.82394,2690.428067,29,21,False,True
432,1,74,59.0,195.9531122,350,25,23,5908.316208,1592.149767,26,24,False,True
433,1,61,49.0,83.0495288,391,0,0,3283.730216,975.8445571,7,1,False,True
434,1,114,91.0,188.6746033,2743,177,73,7942.100673,1384.2743,6,4,True,False
435,1,3,3.0,334.2238482,1525,0,42,7896.638283,5860.949843,3,0,True,False
436,1,7,6.0,40.76832062,3356,0,20,2043.603663,726.8495109,11,11,False,True
437,1,68,54.0,129.825383,488,442,189,3330.290111,2595.907812,13,8,False,True
438,1,18,15.0,282.8985631,1210,0,0,2777.614582,1879.434117,14,11,False,True
439,1,19,15.0,19.02396794,1052,126,4,1779.367777,676.1205088,25,15,True,False
440,1,18,15.0,19.07302795,443,59,0,3353.348574,2185.65607,15,13,True,False
441,0,63,50.0,164.5995933,2141,175,0,4356.793264,3215.718438,6,3,True,False
442,1,87,70.0,111.8152522,3099,182,61,6948.265641,2118.33392,4,2,True,False
443,1,74,60.0,306.0774646,1672,159,0,2064.53566,435.1812818,21,20,True,False
444,1,338,147.75,347.7980166,2778,0,19,2220.074354,1725.720626,17,17,False,True
445,1,104,83.0,103.6158497,71,54,126,1916.893932,1074.151727,9,5,False,True
447,1,11,11.0,270.520655,482,0,32,4862.810349,1073.306871,20,17,False,True
448,1,68,59.0,268.9573231,2056,315,33,1636.865572,854.8748869,24,18,True,False
449,1,81,66.0,131.6377277,2434,87,0,3091.201414,1192.974392,29,20,True,False
450,1,77,63.0,85.47084699,480,482,0,6810.991391,3055.804827,28,19,False,True
451,0,332,147.75,444.9018873,401,66,0,8587.681123,5810.364091,11,5,True,False
452,1,16,13.0,81.82504951,153,77,0,5962.433566,2010.243236,11,9,False,True
453,1,3,3.0,262.4782073,283,0,1,2286.052238,770.438306,4,4,False,True
455,1,39,31.0,406.7178847,3404,634,82,2502.908541,823.822255,21,17,False,True
456,1,43,38.0,196.0662848,50,586,38,8187.752484,5358.7649,28,24,True,False
457,1,32,26.0,168.0004408,2843,152,0,1249.0065,541.5214209,25,19,False,True
458,1,100,81.0,126.9700715,2604,37,103,2513.652964,1575.415308,23,15,False,True
459,0,30,24.0,206.879053,733,428,0,1488.451085,1168.95942,8,8,False,True
460,0,164,131.0,284.8095299,2912,195,0,1677.493482,787.7548303,15,12,False,True
461,1,124,104.0,480.1766374,1704,229,36,7453.84431,1256.118662,8,3,False,True
462,1,6,6.0,29.87001945,3161,0,67,5427.254715,2474.55112,4,4,False,True
463,1,47,38.0,76.31279592,1779,0,0,6193.380284,2873.033805,23,16,True,False
464,1,41,41.0,282.8529829,2915,209,80,2667.932169,1900.445773,5,3,True,False
465,0,47,38.0,86.09697613,602,263,47,1852.474993,1262.640288,3,3,True,False
466,1,90,73.0,93.63506622,1520,27,0,2043.840613,1453.525428,23,18,False,True
467,0,118,95.0,313.636832,1388,56,9,3051.154178,1611.645402,9,6,False,True
468,1,118,95.0,161.6016116,2216,508,0,4140.883871,2203.433732,1,0,False,True
469,1,15,13.0,59.09759233,3479,98,73,2960.510026,1285.941882,17,14,True,False
470,1,146,146.0,182.4538172,1667,414,0,1083.109714,834.3491798,2,0,False,True
471,1,92,73.0,286.6311599,2957,265,30,4136.155184,1479.018649,3,0,False,True
472,0,250,147.75,257.0548808,1341,139,19,10828.24439,4322.142842,1,1,True,False
473,1,36,30.0,378.4441081,3288,308,0,1165.972137,768.1010062,14,13,False,True
474,1,24,20.0,27.82553366,1946,71,1,3335.884135,1179.569892,30,26,False,True
475,1,19,17.0,151.6652716,702,135,6,5333.108715,3340.485507,20,12,False,True
476,1,163,131.0,253.8270297,2321,307,176,2583.069441,857.6569089,17,11,True,False
477,1,6,6.0,183.3135993,749,161,21,2058.202902,994.8348659,14,7,False,True
478,1,42,42.0,483.7707851,359,100,21,3497.01242,1806.44936,9,9,False,True
479,1,19,16.0,160.793362,1313,22,0,869.2379509,461.4121111,30,19,False,True
480,1,132,110.0,133.3725242,2125,14,0,10504.3143,8165.072293,9,9,True,False
481,1,124,118.0,241.0076578,2395,74,0,2508.665602,247.3613976,26,26,False,True
482,1,80,65.0,333.5013108,2707,230,3,1320.624734,942.3104335,14,11,False,True
483,1,9,7.0,38.5903149,2306,23,12,7100.775516,4602.424742,19,19,False,True
484,1,122,97.0,291.4412641,2125,164,0,6870.115902,4700.532311,4,3,False,True
486,1,72,57.0,181.3617906,2939,139,0,1830.938754,494.1372342,1,1,False,True
487,0,19,15.0,22.64255453,2672,38,37,5084.551534,1007.323984,27,25,False,True
488,0,72,59.0,491.876538,3268,0,0,6067.464428,944.2746253,8,8,False,True
489,1,171,137.0,182.8139239,1818,126,54,1750.3359,971.1481073,16,14,False,True
490,1,15,13.0,30.46974195,2308,75,62,15881.15689,10114.77104,28,21,False,True
491,0,38,31.0,96.63889545,1439,294,128,3587.500815,1197.810401,15,8,False,True
492,1,32,25.0,33.88649583,3214,204,31,5002.606106,2300.234736,11,6,False,True
493,1,49,39.0,100.3514388,329,5,84,2742.694464,914.1850279,31,22,True,False
494,1,91,73.0,115.0230177,3241,130,64,9897.809935,3530.293422,8,8,True,False
496,0,71,60.0,125.7975759,433,0,5,694.2755175,345.7364815,2,0,True,False
497,1,73,59.0,183.9643962,486,9,0,1798.506133,1296.506861,28,18,False,True
498,1,10,9.0,49.18718796,1425,117,21,6370.613212,2471.052755,8,8,False,True
499,1,11,11.0,86.7494013,2723,142,0,5574.447335,2436.845003,17,13,True,False
500,1,57,46.0,86.29981361,1331,0,110,1990.407753,1294.223987,20,13,False,True
501,1,266,147.75,280.3858883,3016,118,0,6128.752382,1351.931551,25,17,False,True
502,1,151,128.0,175.7677294,3134,0,0,2633.768656,1419.680824,23,15,True,False
503,1,74,65.0,247.4263988,2903,526,0,3868.788077,1493.0162,19,11,True,False
504,1,80,64.0,96.35565029,2389,94,2,1274.675184,959.3090716,7,7,False,True
505,1,62,50.0,155.8444768,1909,10,38,2241.403448,1825.532704,20,11,False,True
506,0,25,24.0,44.38227792,557,170,0,2271.05226,938.6957027,10,4,True,False
507,1,36,33.0,49.16574449,2074,50,0,2843.91301,1920.549198,13,10,False,True
508,1,31,27.0,125.2707167,1280,16,0,2654.674537,2083.73671,28,19,False,True
509,1,44,44.0,162.5941479,2654,236,0,1074.788119,516.713579,2,2,False,True
510,0,49,40.0,217.1706497,116,135,62,3056.320103,2198.499421,6,4,False,True
511,1,17,14.0,118.6182655,2985,34,0,6645.670121,341.4004237,24,22,False,True
512,1,226,147.75,272.8676294,123,195,11,3711.600396,2387.401187,12,12,False,True
513,1,61,61.0,220.0630589,317,7,19,2203.242876,1034.889389,18,17,False,True
514,1,2,2.0,78.08648786,2897,0,10,5953.957276,629.6109122,3,0,False,True
515,1,40,40.0,277.1477467,777,927,0,2452.81077,1700.975749,19,16,False,True
516,0,253,147.75,264.4373354,1772,204,117,9305.680332,4575.4479,20,12,True,False
517,0,14,12.0,42.56430988,2190,0,0,6257.95157,1098.778014,5,5,False,True
518,1,132,106.0,152.7715264,3216,217,72,2415.919499,746.3105173,15,8,False,True
519,1,128,102.0,181.1726709,943,0,0,3778.846974,649.5891386,2,0,False,True
520,1,86,69.0,98.36265004,846,99,23,4661.240296,2091.325679,17,17,False,True
521,1,6,5.0,29.25950176,558,19,7,2400.721232,885.8391104,22,15,False,True
522,1,82,68.0,185.4553362,2002,0,0,1132.478445,933.9223108,5,0,False,True
523,1,421,147.75,457.8994812,1608,11,108,2324.854225,895.1967883,31,28,True,False
524,1,42,35.0,200.9010205,28,5,0,3401.58778,1374.37603,7,2,False,True
525,1,8,6.0,84.15513342,2924,86,112,3384.693118,981.036625,5,5,True,False
526,1,246,147.75,297.0088944,1790,40,0,2126.444581,399.9437093,11,11,False,True
527,1,100,81.0,151.1738962,917,0,0,10096.77877,3869.514404,23,14,True,False
528,1,92,74.0,168.3193724,3215,0,0,2430.408137,1476.575735,5,4,True,False
529,1,37,37.0,200.6881092,809,22,0,5546.696137,1683.345613,2,2,True,False
530,1,81,65.0,98.09570355,2392,44,38,3417.306236,327.171157,27,17,False,True
531,1,43,35.0,112.2982559,1836,0,0,8466.58026,3601.697816,16,14,False,True
532,1,185,147.75,264.0819017,818,57,131,2200.20207,877.7268288,2,0,True,False
533,1,26,24.0,92.39278882,3012,0,0,4471.066536,1249.586908,31,23,False,True
534,1,21,17.0,47.12169151,976,168,13,3198.728016,1686.218009,28,20,False,True
535,1,79,66.0,116.6084545,3233,131,0,3792.211764,2142.659084,9,9,False,True
536,1,200,147.75,360.2506199,2431,58,7,2210.12736,1650.711583,19,16,True,False
537,1,27,24.0,156.6361888,2646,190,112,11174.11609,2541.857721,25,25,True,False
538,1,32,30.0,51.06040383,782,95,0,3672.991846,1403.640569,30,24,True,False
539,0,12,11.0,76.57138755,451,26,22,5907.531348,3841.016203,19,13,False,True
540,1,121,100.0,124.8174402,2718,17,0,1027.925218,557.225132,7,4,True,False
541,1,4,4.0,723.5801926,379,215,7,3197.118349,2292.83113,18,18,False,True
542,0,180,145.0,368.4571855,2279,24,60,3944.817609,1056.098466,10,6,True,False
543,1,113,91.0,274.3182804,2800,58,0,3775.876104,852.3055018,17,10,True,False
544,1,166,138.0,166.8828293,3214,0,43,4842.682889,1967.5172,11,11,True,False
545,0,23,21.0,118.5815488,1907,104,0,10383.41198,5418.560494,24,19,True,False
546,1,1,1.0,120.5059981,3257,192,0,3084.71445,1311.705619,10,9,True,False
547,1,86,71.0,210.0662197,2509,0,8,5589.667048,2794.52855,23,20,True,False
548,0,65,65.0,137.1247742,1648,93,3,5117.361994,3631.763125,0,0,True,False
549,1,69,62.0,267.2699843,1500,38,52,967.3838714,682.28244,11,6,False,True
550,1,67,54.0,414.5124396,2187,48,0,3801.993752,1812.77107,24,15,False,True
551,1,57,57.0,115.1808829,3118,0,124,2389.564679,1692.567781,7,7,False,True
552,1,10,10.0,132.1847714,1452,50,0,1904.372572,578.5860282,30,28,False,True
553,1,35,35.0,59.34060859,791,227,26,167.5053199,105.3535958,30,23,False,True
554,1,41,33.0,237.6278749,2899,0,36,2004.205378,886.7738426,10,10,False,True
555,1,72,60.0,160.7188704,1569,0,8,7241.81673,4772.815236,24,17,False,True
556,0,54,45.0,62.7116664,1472,233,273,3018.91742,2299.229666,9,9,False,True
557,1,10,9.0,52.94946862,1735,0,8,2835.408602,206.6654523,23,22,False,True
558,1,3,3.0,37.41861766,954,80,97,9496.948896,1034.995169,7,7,True,False
559,1,11,9.0,96.18973337,3275,7,51,3740.084277,2350.125072,22,18,False,True
560,1,156,125.0,297.9371192,3161,0,97,2943.549796,1218.758814,17,9,False,True
561,1,129,108.0,141.3470742,2962,202,0,1954.574241,1617.726376,26,19,False,True
562,0,169,135.0,187.3042586,333,50,27,1481.17201,806.8464888,6,0,False,True
563,0,188,147.75,231.8888126,645,326,38,2651.220951,205.0617052,9,9,False,True
564,1,156,129.0,225.3431749,2487,186,0,2117.918629,815.5491675,12,5,False,True
565,0,184,147.75,186.7490336,676,40,0,5943.746764,4305.735198,24,18,False,True
566,1,46,38.0,257.4616439,3262,495,0,6373.83401,888.2799682,16,8,False,True
567,1,118,96.0,142.9293685,2214,3,24,1317.993374,851.3727149,24,20,False,True
568,0,31,28.0,75.3017021,2055,802,0,5173.748234,2463.991645,14,9,True,False
569,1,138,113.0,223.4071683,402,250,0,8677.91082,4216.460938,17,10,True,False
570,1,87,87.0,183.5561774,3430,133,24,5031.225349,3640.344335,11,11,False,True
571,1,49,42.0,103.2583487,272,288,0,2303.750258,1791.14639,13,9,True,False
572,0,8,7.0,134.074151,2088,0,2,1664.241891,1337.485245,14,9,True,False
573,1,215,147.75,268.8761545,2572,160,17,3085.801997,1387.676131,22,20,False,True
575,1,46,37.0,354.5588679,3127,385,93,3816.728925,1898.92379,14,7,False,True
576,1,16,16.0,190.2859902,623,280,0,2914.218,1829.59476,22,19,False,True
577,1,185,147.75,216.8416861,2056,35,17,1968.286159,1140.192548,30,28,True,False
578,1,29,23.0,48.92185385,2487,0,0,9583.933987,7817.760158,25,24,False,True
579,1,42,34.0,146.5283478,3020,26,1,4549.355183,2431.8902,3,3,True,False
580,1,12,10.0,337.8070809,1285,0,82,5680.209326,3153.870332,25,19,False,True
581,1,52,52.0,174.0009642,1995,377,24,3198.681668,2274.513614,13,7,False,True
582,1,128,106.0,268.3454637,2507,0,38,4509.662541,1255.128303,29,27,False,True
583,1,48,38.0,100.3291937,1797,139,0,1248.443231,731.7548328,16,8,False,True
584,1,68,55.0,124.0700366,1077,182,37,2399.039876,552.1540314,22,22,False,True
585,1,41,33.0,163.5792057,3044,164,20,3128.508106,2013.142321,10,6,False,True
586,1,5,5.0,19.65081329,1096,0,84,2567.49756,1434.098826,21,18,False,True
587,1,85,71.0,127.4797181,1786,143,16,6864.249428,2702.327703,5,5,False,True
588,1,71,62.0,174.3560755,2590,35,34,9326.513709,6614.686145,18,15,False,True
589,1,36,29.0,59.87621005,2068,12,58,9566.776229,4553.717125,11,6,True,False
590,1,88,71.0,168.8096883,2358,0,0,9125.702009,895.0291505,15,11,False,True
591,0,40,38.0,82.91510164,136,6,129,7020.447323,5792.051143,9,9,False,True
593,1,344,147.75,562.6371201,2124,450,5,3954.142796,1491.355741,26,24,False,True
594,1,73,60.0,206.2560047,3275,32,8,4272.375334,2319.926195,6,2,True,False
595,1,1,1.0,10.21980196,2091,0,0,5456.791613,2618.52791,7,7,False,True
596,1,13,11.0,33.97294946,2610,0,0,2041.844884,698.4930883,21,13,False,True
597,1,53,48.0,385.3031543,2287,0,0,5177.570843,1692.477444,7,6,False,True
598,1,62,50.0,143.7387157,2819,0,19,924.436703,657.7976358,27,23,True,False
599,1,84,69.0,207.1998768,1071,184,155,6209.514666,3639.039826,6,6,False,True
600,1,27,27.0,221.2043467,2213,128,0,1559.135958,136.7466518,8,8,False,True
601,1,1,1.0,99.03091802,1119,566,62,4709.822062,1040.048086,28,27,False,True
602,0,200,147.75,529.4071002,289,0,185,5871.819855,1296.707803,22,20,True,False
603,0,19,15.0,173.7880297,1921,454,144,4469.417899,2469.097977,20,17,True,False
604,1,74,60.0,195.526532,1808,28,14,3860.365227,2317.645593,12,6,False,True
605,1,71,57.0,207.8427383,2560,140,88,835.8121483,181.2159143,13,13,False,True
606,0,41,33.0,186.5337107,2743,84,0,2728.526997,1961.753351,8,8,False,True
