ID,sessions,drives,total_sessions,n_days_after_onboarding,total_navigations_fav1,total_navigations_fav2,driven_km_drives,duration_minutes_drives,activity_days,driving_days,device
4308,59.0,59.0,174.9060863,3372.0,164.0,97.0,5077.417047,4022.58987,21.0,13.0,0
14090,22.0,19.0,31.46112537,903.0,0.0,3.0,1189.444458,814.5104765,7.0,7.0,1
5883,139.0,112.0,190.8394604,239.0,41.0,13.0,3582.527504,2917.704891,6.0,2.0,1
12179,124.0,101.0,409.1572059,837.0,184.0,47.0,3074.714701,1452.833768,29.0,19.0,1
13484,35.0,28.0,50.86045251,1244.0,279.0,0.0,5858.917932,4579.401285,15.0,10.0,1
11457,79.0,64.0,167.4977949,1816.0,265.0,0.0,4944.060807,3969.423738,6.0,6.0,1
14805,83.0,66.0,301.0748126,1027.0,0.0,10.0,1310.982507,666.332898,0.0,0.0,1
13100,16.0,15.0,79.10292185,2957.0,288.0,36.0,1279.704037,932.1005965,4.0,4.0,1
13387,7.0,6.0,32.49017707,685.0,72.0,107.5,2696.42767,390.7439118,1.0,0.0,1
5691,5.0,4.0,130.9028628,564.0,59.0,0.0,4552.287454,2764.985299,11.0,6.0,1
4804,36.0,35.0,333.0235446,855.0,27.0,33.0,4486.093056,3267.269717,5.0,3.0,1
13396,9.0,7.0,105.8275847,1351.0,15.0,0.0,7242.071114,930.3942022,30.0,23.0,0
4377,50.0,41.0,255.3026291,2247.0,54.0,0.0,4202.888718,2262.751446,12.0,5.0,1
1934,74.0,60.0,167.0183968,219.0,0.0,69.0,5013.615704,3792.218379,28.0,26.0,1
6293,72.0,64.0,195.4906354,3124.0,29.0,31.0,1988.201184,1198.730374,17.0,16.0,0
8431,52.0,43.0,118.4356449,2110.0,0.0,0.0,3790.770781,2747.126967,5.0,5.0,0
1829,119.0,96.0,124.7418628,2469.0,0.0,0.0,2665.30919,1920.369836,28.0,27.0,0
3579,245.5,205.0,398.0535694,1617.0,188.0,0.0,5230.060957,1956.470416,7.0,7.0,0
2178,51.0,42.0,135.2873607,2977.0,75.0,0.0,2660.521526,1185.248099,21.0,15.0,0
8208,7.0,7.0,29.55253525,1632.0,148.0,0.0,2051.818674,487.0010008,24.0,18.0,0
5518,63.0,53.0,140.4048575,1028.0,135.0,50.0,2053.810227,1255.525987,20.0,16.0,0
10339,24.0,24.0,38.73213567,2733.0,261.0,0.0,4040.864414,1411.792728,3.0,1.0,1
14544,217.0,174.0,497.6002012624999,790.0,427.0,0.0,1517.301201,708.9172661,9.0,3.0,1
14896,89.0,73.0,192.0530125,1800.0,170.0,15.0,9960.681768,4945.62149855,30.0,28.0,1
7226,3.0,3.0,89.7366572,3145.0,0.0,0.0,9960.681768,4120.694898,5.0,5.0,1
6268,45.0,38.0,47.52200078,2327.0,0.0,34.0,1796.680435,846.5646397,12.0,7.0,1
10851,1.0,1.0,149.6224147,1306.0,121.0,0.0,1185.487859,320.3912423,18.0,12.0,0
5432,10.0,10.0,30.65159166,278.0,0.0,0.0,5841.115058,3494.073992,27.0,21.0,1
14562,0.0,0.0,20.0674901,1355.0,83.0,98.0,1805.177261,271.3982617,23.0,17.0,1
13372,154.0,123.0,268.6953726,2075.0,111.0,0.0,910.1481923,481.1758637,13.0,8.0,1
175,55.0,55.0,81.58863034,3057.0,435.0,0.0,3729.175462,1894.837665,28.0,23.0,0
13232,37.0,37.0,96.21139005,912.0,57.0,0.0,1832.649493,774.4033301,14.0,9.0,1
6250,38.0,30.0,107.4454298,652.0,435.0,0.0,9107.860544,2386.367268,3.0,3.0,0
10001,17.0,17.0,70.95361683,3425.0,363.0,0.0,6985.03765,1456.58103,1.0,1.0,1
13498,190.0,153.0,226.6993404,1754.0,31.0,0.0,9960.681768,4945.62149855,1.0,1.0,1
9611,92.0,92.0,149.9413049,1692.0,249.0,0.0,1258.264397,457.4706629,14.0,8.0,0
2336,46.0,41.0,199.042556,1946.0,27.0,0.0,1592.466819,995.327615,30.0,21.0,1
6690,243.0,194.0,316.8042789,895.0,0.0,0.0,1836.610054,317.9575952,5.0,5.0,1
11737,38.0,35.0,84.741765,1026.0,270.0,57.0,2643.024995,1386.016786,28.0,24.0,1
5188,21.0,17.0,197.3486917,1681.0,263.0,0.0,1470.480811,1025.611931,4.0,4.0,0
110,56.0,47.0,90.50690136,1714.0,0.0,0.0,1586.463423,733.9737947,15.0,13.0,0
5945,8.0,8.0,126.0136775,2510.0,0.0,0.0,3830.845658,1090.4807,13.0,13.0,0
9656,3.0,3.0,70.39555298,813.0,0.0,14.0,2298.205238,385.7546584,22.0,19.0,0
12365,173.0,173.0,497.6002012624999,2026.0,0.0,107.5,7461.30318,4945.62149855,6.0,6.0,0
8724,188.0,151.0,270.7559093,492.0,252.0,107.5,1918.372262,1217.507575,6.0,2.0,1
9829,9.0,9.0,35.44369462,2745.0,0.0,0.0,2157.197992,575.8159302,18.0,10.0,1
5692,37.0,30.0,143.1407697,2125.0,8.0,0.0,5484.851336,2184.382121,4.0,0.0,1
10189,119.0,95.0,336.0537418,1701.0,8.0,0.0,6563.868413,2168.005843,19.0,16.0,0
3366,41.0,33.0,286.1453392,3165.0,50.0,0.0,3999.733362,2670.623093,9.0,5.0,1
3108,11.0,10.0,14.64702361,996.0,241.0,32.0,6968.123123,4140.200945,30.0,24.0,1
8304,34.0,32.0,66.62745325,1175.0,161.0,0.0,8817.178769,1524.656849,21.0,12.0,1
5838,7.0,6.0,180.5085757,3022.0,0.0,94.0,2911.074132,2290.644586,28.0,19.0,0
1041,64.0,64.0,104.2249523,1236.0,20.0,1.0,1075.288219,882.2926261,25.0,19.0,0
6121,113.0,92.0,212.5091231,1461.0,0.0,25.0,1153.011036,802.102086,23.0,21.0,1
7206,12.0,9.0,100.5481005,2122.0,193.0,0.0,3070.04887,2383.197619,11.0,9.0,1
1931,181.0,145.0,271.6963794,621.0,0.0,52.0,7168.642543,4945.62149855,24.0,18.0,1
5388,173.0,142.0,326.172892,2558.0,205.0,0.0,3951.204288,567.9638519,12.0,9.0,0
14606,102.0,82.0,103.5680798,1709.0,0.0,2.0,7860.939937,803.0524009,23.0,22.0,1
2569,9.0,8.0,72.52455881,2556.0,153.0,0.0,3220.919817,2142.359758,4.0,3.0,1
10505,184.0,171.0,393.5259143,2050.0,142.0,14.0,5698.386927,2385.300148,17.0,9.0,1
13933,163.0,134.0,163.3990451,2920.0,435.0,66.0,1742.758518,314.6324679,31.0,22.0,1
3475,191.0,153.0,483.3339233,3151.0,0.0,0.0,8426.423121,2592.933801,7.0,2.0,0
9417,34.0,28.0,56.20563433,460.0,435.0,18.0,1659.285524,645.8237649,22.0,22.0,1
13456,54.0,44.0,145.3766085,2165.0,120.0,107.5,6169.262295,501.9698907,24.0,20.0,0
11000,123.0,99.0,289.2937029,2598.0,14.0,32.0,2126.244099,843.7569326,11.0,4.0,0
6547,25.0,20.0,162.6888641,2137.0,61.0,0.0,3229.248377,1332.2673,31.0,22.0,1
4855,7.0,7.0,345.8792196,1348.0,59.0,0.0,7240.083424,1347.059289,13.0,13.0,1
11584,245.5,205.0,422.3156707,3430.0,221.0,0.0,8751.131359,2978.176327,26.0,25.0,0
7126,26.0,22.0,32.99469138,102.0,0.0,107.5,5856.474655,626.6560997,15.0,13.0,1
10713,54.0,54.0,101.4248246,2378.0,0.0,0.0,6749.128963,3910.274169,11.0,8.0,1
7907,82.0,66.0,198.8670377,144.0,3.0,8.0,4360.343757,1868.017726,0.0,0.0,1
13378,11.0,11.0,134.9153223,2761.0,366.0,0.0,5810.512994,4019.044348,16.0,16.0,1
7285,44.0,41.0,59.8801482,820.0,0.0,24.0,9602.221461,1954.621511,26.0,20.0,1
4917,69.0,56.0,180.3054933,308.0,53.0,0.0,3377.43538,755.5708096,19.0,19.0,1
14146,85.0,69.0,262.2431901,483.0,0.0,0.0,6830.057976,2092.862,24.0,20.0,1
914,245.5,205.0,497.6002012624999,366.0,252.0,0.0,8168.065436,2786.604006,20.0,19.0,1
12183,86.0,69.0,153.8567132,437.0,166.0,84.0,5557.495539,2488.46068,4.0,4.0,1
7242,52.0,52.0,255.9699544,2033.0,118.0,0.0,4494.021369,1303.292802,8.0,6.0,1
5488,56.0,53.0,60.78232903,3147.0,0.0,107.5,3398.056259,1730.723757,16.0,10.0,1
9719,127.0,127.0,210.1774291,1772.0,18.0,13.0,3915.48582,519.5415099,3.0,3.0,1
8209,225.0,180.0,290.5370795,831.0,10.0,0.0,5821.608397,3503.130154,2.0,1.0,0
12185,245.5,205.0,417.5792762,470.0,242.0,1.0,969.1235172,102.3857249,10.0,7.0,1
5302,10.0,10.0,130.266142,1605.0,0.0,94.0,2929.511285,2280.291307,17.0,10.0,1
5139,47.0,44.0,82.20245124,1988.0,122.0,9.0,3764.396018,3118.099065,1.0,0.0,1
8448,86.0,70.0,130.0906493,2084.0,237.0,0.0,2291.865622,980.8207246,13.0,8.0,1
5640,93.0,89.0,237.8157137,794.0,28.0,107.5,2783.067044,1601.442179,14.0,7.0,1
830,127.0,103.0,232.7157622,1345.0,85.0,6.0,716.6819347,305.5751238,30.0,25.0,0
13449,144.0,117.0,250.3261657,915.0,66.0,2.0,1419.161548,201.1006713,13.0,11.0,0
11374,75.0,61.0,202.1959217,3013.0,144.0,0.0,1177.185842,955.7752517,28.0,22.0,0
8813,74.0,59.0,235.5742728,3154.0,94.0,29.0,6516.02034,2254.607014,23.0,20.0,0
12785,136.0,109.0,144.8003401,305.0,116.0,0.0,6448.564406,3152.200409,25.0,23.0,1
14460,37.0,30.0,45.34087249,3371.0,110.0,33.0,4405.23114,790.5875609,30.0,22.0,1
12119,72.0,72.0,200.0293934,1641.0,47.0,41.0,2628.533057,1526.906084,8.0,5.0,1
14401,111.0,90.0,183.4262154,1454.0,376.0,107.5,6053.07008,2032.456024,16.0,16.0,0
10673,216.0,173.0,287.3986801,1514.0,163.0,0.0,2528.90548,526.3664353,2.0,1.0,1
2853,112.0,91.0,132.9019972,3269.0,121.0,10.0,1868.330402,708.0414058,27.0,22.0,1
12598,33.0,26.0,90.62902663,2493.0,41.0,0.0,3293.338798,2003.806039,10.0,3.0,1
11622,109.0,109.0,206.6074797,1473.0,81.0,0.0,3483.99079,1817.598095,10.0,3.0,1
6439,11.0,11.0,341.7528541,951.0,271.0,0.0,5199.522484,803.7317844,4.0,4.0,1
11620,60.0,50.0,134.3989983,708.0,82.0,0.0,3517.424983,1175.781762,17.0,10.0,1
5987,1.0,1.0,17.84310979,560.0,92.0,43.0,2943.773653,861.7882337,12.0,5.0,1
3416,33.0,33.0,107.587958,1787.0,238.0,0.0,5410.922551,225.4616725,15.0,8.0,1
9146,14.0,13.0,206.9898543,1866.0,157.0,14.0,7702.094761,4776.621705,31.0,22.0,1
14486,30.0,24.0,133.0022458,1655.0,19.0,12.0,3786.42969,1807.130495,25.0,21.0,1
11281,135.0,109.0,290.3983741,559.0,34.0,0.0,2576.993585,1849.477463,30.0,24.0,1
2475,73.0,59.0,127.5135421,2543.0,0.0,107.5,8546.859114,1132.797261,15.0,9.0,1
5064,89.0,71.0,185.6469111,2391.0,44.0,16.0,1458.694044,630.1414215,27.0,26.0,0
10059,77.0,62.0,221.0083384,2893.0,168.0,31.0,7617.688372,1528.537752,20.0,20.0,1
11599,201.0,161.0,443.5378373,44.0,169.0,107.5,2226.283505,1456.774527,27.0,22.0,1
10671,158.0,126.0,293.3770761,2216.0,121.0,0.0,4233.156299,1463.449758,12.0,9.0,0
10499,30.0,25.0,67.63079643,3429.0,45.0,0.0,199.5870852,156.892314,5.0,3.0,0
4685,110.0,90.0,159.5879307,2465.0,100.0,23.0,3254.246632,1069.749589,9.0,8.0,0
5877,245.5,205.0,286.2234113,3445.0,4.0,29.0,6101.434942,2215.226812,30.0,25.0,1
13645,14.0,14.0,216.3336661,1231.0,322.0,20.0,3828.998008,1611.341043,29.0,22.0,1
6573,73.0,73.0,130.3526975,33.0,32.0,32.0,7768.417496,808.8810408,18.0,18.0,1
11998,14.0,14.0,185.6540738,1272.0,78.0,0.0,4132.79243,752.0779183,5.0,0.0,0
7290,73.0,60.0,175.1774759,797.0,0.0,29.0,2329.001847,912.5446851,29.0,24.0,0
516,245.5,202.0,264.4373354,1772.0,204.0,107.5,9305.680332,4575.4479,20.0,12.0,0
13059,163.0,134.0,338.3806134,919.0,15.0,1.0,5690.306804,3242.338558,2.0,2.0,0
450,77.0,63.0,85.47084699,480.0,435.0,0.0,6810.991391,3055.804827,28.0,19.0,1
7317,5.0,5.0,12.32644874,1495.0,0.0,0.0,4116.803775,2488.37839,31.0,25.0,0
14237,147.0,118.0,348.7808284,3365.0,7.0,37.0,2523.774612,977.7804186,21.0,17.0,0
554,41.0,33.0,237.6278749,2899.0,0.0,36.0,2004.205378,886.7738426,10.0,10.0,1
4458,8.0,7.0,81.26850245,1437.0,0.0,0.0,2750.315835,1002.394033,1.0,0.0,1
10869,6.0,5.0,91.25930432,3364.0,27.0,78.0,2567.967363,92.59722589,12.0,11.0,0
3053,5.0,4.0,45.93254054,1340.0,0.0,0.0,2036.129952,744.120001,15.0,15.0,0
14731,42.0,33.0,298.1950447,2699.0,115.0,22.0,7706.708999,2121.602746,27.0,22.0,1
5419,134.0,108.0,214.5585912,2968.0,54.0,29.0,5013.430096,1621.722971,17.0,11.0,1
6227,63.0,52.0,88.77826605,1026.0,188.0,23.0,2340.050782,1051.407716,14.0,8.0,1
8907,6.0,6.0,83.52505762,536.0,15.0,0.0,3188.121263,1110.070028,13.0,7.0,1
3933,21.0,21.0,22.3122112,756.0,169.0,42.0,3595.929151,1232.784748,22.0,16.0,1
6538,21.0,17.0,153.9422484,1506.0,435.0,0.0,3633.027884,1726.870267,27.0,23.0,1
11422,99.0,80.0,283.5902801,112.0,435.0,13.0,9960.681768,4945.62149855,13.0,9.0,1
11339,48.0,40.0,57.59470367,1007.0,71.0,0.0,3469.08831,2814.160682,15.0,14.0,1
404,73.0,62.0,148.7557818,371.0,268.0,4.0,4753.714974,3450.818585,3.0,3.0,1
11514,93.0,74.0,124.7617744,1487.0,0.0,4.0,3811.020148,2958.087294,28.0,19.0,1
467,118.0,95.0,313.636832,1388.0,56.0,9.0,3051.154178,1611.645402,9.0,6.0,1
7068,10.0,10.0,85.9880332,636.0,435.0,39.0,5769.237967,2213.447162,14.0,6.0,1
12533,129.0,103.0,394.9468492,3167.0,201.0,0.0,2176.412716,1258.976477,16.0,16.0,1
2122,3.0,3.0,128.4916792,3326.0,0.0,0.0,4658.615469,3001.859997,27.0,24.0,1
11943,16.0,14.0,51.48018805,3227.0,18.0,91.0,9960.681768,1904.364788,17.0,17.0,1
12704,15.0,13.0,55.24886477,1143.0,103.0,0.0,6240.938466,3702.467955,17.0,11.0,1
917,46.0,46.0,58.39837773,628.0,16.0,15.0,5925.453541,3336.936921,25.0,16.0,0
12363,166.0,133.0,209.5118088,2291.0,435.0,0.0,1321.259508,624.3203428,9.0,8.0,1
3331,38.0,32.0,159.2607185,3075.0,82.0,0.0,6064.025699,3021.202097,22.0,14.0,0
5135,32.0,27.0,163.3392426,1403.0,153.0,34.0,3785.85201,3146.159626,19.0,13.0,1
14384,152.0,123.0,314.9685018,789.0,0.0,0.0,4181.688448,1339.638165,5.0,0.0,1
12154,245.5,205.0,497.6002012624999,2133.0,155.0,11.0,3926.679499,1835.961679,18.0,9.0,1
2659,2.0,2.0,153.4593198,400.0,435.0,101.0,706.4684705,537.7097407,29.0,22.0,1
12256,11.0,10.0,60.2426053,1149.0,52.0,15.0,1936.206833,899.7162505,25.0,22.0,1
2851,13.0,13.0,110.5678972,1223.0,317.0,48.0,3909.351155,1935.565896,18.0,14.0,0
2604,61.0,49.0,62.30202048,2685.0,146.0,0.0,3622.923597,2489.168374,24.0,24.0,0
14710,226.0,205.0,295.568098,637.0,18.0,0.0,5813.576898,4607.678313,4.0,4.0,1
13323,73.0,61.0,136.8230587,3464.0,1.0,49.0,4935.676789,3152.986638,23.0,21.0,1
5274,99.0,80.0,104.3933957,1746.0,40.0,107.5,2171.074471,846.7196656,28.0,27.0,0
8000,60.0,48.0,68.27242928,556.0,42.0,73.0,1848.437511,360.9562307,2.0,2.0,0
13703,44.0,44.0,97.5032625,2540.0,23.0,34.0,5150.091682,970.5265506,9.0,7.0,1
8734,85.0,85.0,224.3235281,322.0,3.0,0.0,2929.557483,1825.737333,13.0,12.0,0
4794,8.0,7.0,248.908517,157.0,0.0,107.5,2306.031546,1747.291797,3.0,3.0,0
7241,74.0,60.0,135.2901496,2780.0,224.0,0.0,3966.993746,3206.651184,10.0,8.0,0
13006,245.5,205.0,277.8337703,1305.0,0.0,0.0,8629.662984,2849.075342,3.0,3.0,1
4149,42.0,35.0,175.7585963,44.0,435.0,41.0,8368.555022,3912.656099,30.0,27.0,1
9618,27.0,27.0,126.3186568,2964.0,435.0,15.0,1340.458988,229.3225967,7.0,4.0,1
8639,7.0,6.0,85.22742289,3406.0,4.0,0.0,3124.324439,1763.278363,4.0,4.0,1
14064,97.0,77.0,201.8734823,2935.0,0.0,0.0,4852.339559,1592.696424,9.0,2.0,0
5218,101.0,82.0,104.6872668,468.0,170.0,0.0,3892.477022,2895.266899,22.0,15.0,1
10672,27.0,21.0,46.55232984,2168.0,16.0,53.0,2519.713629,1140.315145,6.0,1.0,0
2609,116.0,95.0,229.8870514,1662.0,64.0,0.0,3686.400316,1222.109071,18.0,13.0,0
2954,58.0,47.0,84.06910766,1540.0,12.0,52.0,4285.082382,3343.853315,29.0,27.0,1
5186,34.0,29.0,257.7300195,2151.0,315.0,24.0,3486.174552,1211.068685,15.0,12.0,1
1461,4.0,4.0,6.109505407,89.0,239.0,52.0,5828.848546,2229.161647,3.0,0.0,1
9899,245.5,205.0,368.6840759,2939.0,16.0,33.0,4010.208575,2639.47719,17.0,16.0,0
8255,7.0,7.0,274.6173217,2237.0,0.0,47.0,5924.458303,2936.954136,3.0,3.0,0
5427,54.0,49.0,121.1367701,926.0,0.0,0.0,5186.181581,2599.217178,4.0,2.0,1
10561,245.5,204.0,309.0591991,761.0,17.0,107.5,1565.514449,848.7174806,3.0,0.0,1
9404,75.0,63.0,277.4825901,997.0,0.0,107.5,4595.664692,3824.902337,23.0,14.0,0
14345,92.0,75.0,135.140061,164.0,102.0,0.0,5358.052544,667.8387802,14.0,12.0,1
6475,49.0,41.0,147.2961329,1401.0,435.0,0.0,1095.578519,747.39817,19.0,11.0,1
1369,13.0,11.0,49.38948364,1680.0,435.0,5.0,3328.495156,1845.400612,4.0,3.0,1
8718,56.0,54.0,69.01133321,1568.0,108.0,0.0,4426.063527,1078.768751,16.0,16.0,1
9771,245.5,205.0,497.6002012624999,3280.0,218.0,0.0,2783.898359,783.3514418,29.0,28.0,1
3574,37.0,35.0,52.27816876,2084.0,15.0,44.0,1441.32408,726.1009151,8.0,6.0,0
12943,148.0,118.0,168.3421141,1099.0,29.0,0.0,4938.610121,2923.913235,14.0,8.0,1
13284,21.0,17.0,497.6002012624999,1670.0,316.0,0.0,4393.611169,3284.046168,8.0,8.0,1
14445,128.0,104.0,299.0808969,807.0,0.0,30.0,4984.78766,3085.122681,22.0,21.0,1
11901,63.0,51.0,421.6551384,3126.0,20.0,40.0,1425.892102,1162.276769,0.0,0.0,0
6519,33.0,27.0,35.20543476,568.0,0.0,0.0,5626.412195,2043.346024,20.0,18.0,1
979,68.0,59.0,162.6945458,2913.0,101.0,15.0,4259.122404,2191.975017,17.0,14.0,0
12161,225.0,205.0,231.2192227,751.0,195.0,61.0,9300.435048,1622.391752,2.0,0.0,0
10757,38.0,30.0,205.6436764,835.0,435.0,65.0,2857.898599,2299.703463,4.0,3.0,0
8596,6.0,6.0,148.4952123,1119.0,296.0,7.0,1449.76723,249.1989893,27.0,26.0,1
4507,97.0,80.0,119.3323856,3221.0,60.0,31.0,4783.265174,1981.809069,21.0,17.0,1
1286,109.0,87.0,117.6671848,2385.0,91.0,19.0,5035.776319,1019.898761,21.0,21.0,0
3816,245.5,205.0,497.6002012624999,2833.0,22.0,0.0,3108.97467,704.1432218,4.0,4.0,1
1148,47.0,38.0,392.9484955,344.0,30.0,10.0,4566.240794,2667.3848,15.0,10.0,1
5955,58.0,58.0,70.96799803,970.0,190.0,11.0,6386.483132,4945.62149855,2.0,2.0,0
3644,66.0,53.0,68.10807569,2394.0,73.0,49.0,3765.601698,2555.887862,1.0,1.0,1
7087,22.0,22.0,161.1041341,2385.0,0.0,88.0,6526.795951,4223.704837,12.0,10.0,1
9070,120.0,96.0,190.1639393,2011.0,0.0,0.0,6242.087345,1718.979435,7.0,7.0,0
7124,42.0,42.0,43.47115417,2477.0,0.0,20.0,3911.369771,314.1444532,1.0,1.0,0
7410,204.0,163.0,278.0219411,1721.0,82.0,1.0,3861.152683,2758.939991,23.0,17.0,1
7249,79.0,74.0,134.9351969,1359.0,0.0,0.0,2556.043178,1777.076848,6.0,0.0,1
9754,107.0,88.0,114.9038693,232.0,237.0,107.5,5564.384569,4031.004195,7.0,7.0,1
12265,77.0,62.0,96.16954371,267.0,117.0,56.0,1282.435213,396.5620775,24.0,24.0,1
5095,51.0,41.0,52.34720375,271.0,181.0,0.0,6872.903499,4420.240578,18.0,13.0,1
3445,140.0,112.0,174.1734302,3129.0,31.0,68.0,5132.737011,2002.227823,24.0,15.0,1
2881,96.0,80.0,163.041838,9.0,0.0,107.5,5411.152209,573.4390467,1.0,0.0,0
10929,12.0,10.0,316.1908083,2088.0,70.0,35.0,3018.718797,773.2798856,23.0,13.0,1
12356,29.0,23.0,55.30578717,716.0,72.0,107.5,3344.62527,1006.01614,16.0,10.0,1
12727,245.5,205.0,447.0012584,13.0,78.0,8.0,4994.128121,2634.624054,0.0,0.0,0
4813,32.0,26.0,262.9513642,878.0,36.0,0.0,3614.690547,747.7434797,16.0,16.0,0
3593,150.0,124.0,235.9916276,796.0,19.0,13.0,3368.668119,642.8790184,7.0,6.0,1
3124,19.0,15.0,46.75876754,733.0,124.0,0.0,2229.846817,1131.110634,13.0,7.0,0
3329,1.0,1.0,120.6954558,1477.0,0.0,20.0,2918.091415,1524.11994,29.0,27.0,1
11933,22.0,19.0,33.70456387,2434.0,13.0,71.0,2953.852838,2328.027999,22.0,17.0,0
7220,17.0,14.0,365.2884314,1008.0,44.0,0.0,3979.94935,1011.88902,19.0,11.0,0
14042,23.0,18.0,89.69169994,2656.0,88.0,0.0,3934.623813,1006.377053,24.0,21.0,0
11090,111.0,90.0,127.718705,1607.0,0.0,35.0,3551.41288,1623.234708,14.0,14.0,1
9946,245.5,205.0,403.8058236,2174.0,435.0,46.0,9960.681768,1761.671245,27.0,20.0,1
7130,188.0,151.0,260.1222962,1950.0,272.0,29.0,6722.946822,3914.294067,18.0,18.0,1
11247,118.0,95.0,274.5896257,2801.0,21.0,86.0,2182.774743,1710.616689,21.0,16.0,1
12002,44.0,36.0,59.05576326,3491.0,62.0,0.0,6135.706733,1262.175081,6.0,6.0,1
14643,79.0,64.0,301.8846123,2547.0,146.0,41.0,5777.104336,1109.916677,28.0,20.0,0
11358,0.0,0.0,31.10360784,2007.0,273.0,16.0,2864.634313,1168.589981,19.0,15.0,0
3251,87.0,72.0,111.9562979,2997.0,60.0,0.0,3413.990124,2625.723313,0.0,0.0,1
3271,30.0,24.0,61.79441124,3182.0,0.0,35.0,1414.562697,979.4432279,4.0,4.0,0
5553,25.0,25.0,223.7076137,1220.0,140.0,0.0,2445.28895,753.6385922,7.0,4.0,1
3864,15.0,15.0,104.2095287,3238.0,17.0,14.0,4429.434517,3164.675215,26.0,17.0,1
944,245.5,205.0,300.7247986,1046.0,0.0,0.0,2873.633849,678.5842355,16.0,13.0,1
11937,10.0,8.0,108.4996206,3279.0,119.0,0.0,3151.686468,2026.053229,21.0,13.0,0
763,19.0,18.0,49.91001478,1597.0,4.0,0.0,1999.841326,805.1050754,9.0,5.0,1
9311,161.0,131.0,164.4561941,2733.0,49.0,7.0,4608.311848,3754.410472,30.0,26.0,1
5327,58.0,47.0,126.0828532,288.0,192.0,51.0,3607.427998,1036.271258,21.0,13.0,1
6062,189.0,151.0,300.6929525,2630.0,0.0,2.0,5538.733937,2646.825053,24.0,23.0,1
6298,35.0,31.0,44.69140168,1938.0,0.0,107.5,3551.681539,591.0121313,24.0,14.0,0
9729,245.5,205.0,497.6002012624999,3489.0,435.0,107.5,1884.334621,1156.602562,1.0,1.0,1
8034,48.0,38.0,230.5957343,499.0,24.0,1.0,2617.97569,826.994496,20.0,16.0,1
9179,11.0,10.0,44.79827559,1059.0,319.0,0.0,4520.160776,790.9540003,28.0,23.0,1
3963,15.0,13.0,27.45321598,806.0,1.0,27.0,574.0568124,450.5323327,17.0,17.0,1
3318,44.0,44.0,237.0892634,1562.0,18.0,0.0,4838.817747,1336.543354,10.0,10.0,0
1182,50.0,42.0,96.78617329,2552.0,91.0,0.0,937.802507,462.7021501,6.0,6.0,0
6165,37.0,30.0,40.74557934,3479.0,6.0,0.0,4839.92784,2257.932231,26.0,25.0,0
12490,71.0,71.0,416.264183,1308.0,360.0,0.0,1937.354572,1182.184913,5.0,4.0,0
13076,31.0,31.0,380.8140578,2149.0,133.0,6.0,1732.053206,1319.266569,27.0,20.0,1
5968,87.0,70.0,150.5968156,797.0,43.0,0.0,3672.776621,2786.259067,14.0,13.0,1
897,93.0,75.0,119.5245992,656.0,86.0,0.0,3444.673098,1707.525167,16.0,10.0,1
4440,87.0,70.0,146.5273254,1454.0,114.0,0.0,2097.53689,791.96572,22.0,15.0,1
4332,113.0,101.0,398.6565826,1251.0,0.0,0.0,8015.408745,741.2140055,29.0,21.0,0
11523,39.0,36.0,379.7473018,1750.0,166.0,0.0,2326.812967,1896.339714,31.0,29.0,1
11802,73.0,59.0,280.2027856,2756.0,0.0,0.0,3122.318449,2238.576714,18.0,10.0,1
10372,53.0,48.0,497.6002012624999,794.0,43.0,0.0,3608.178022,636.2357835,11.0,4.0,1
9725,39.0,31.0,320.6822421,2856.0,119.0,0.0,1691.154547,1391.928041,24.0,17.0,0
2050,1.0,1.0,85.93356639,2664.0,435.0,8.0,1089.747706,470.6106724,15.0,10.0,1
4046,3.0,3.0,10.38334793,1063.0,435.0,0.0,4358.492417,2074.978557,13.0,11.0,1
11064,148.0,118.0,492.0022366,1518.0,181.0,107.5,6425.517644,1524.003827,0.0,0.0,0
12150,106.0,85.0,115.1414684,3124.0,0.0,0.0,9960.681768,2592.72795,29.0,20.0,1
939,33.0,27.0,35.18751803,2844.0,180.0,24.0,9960.681768,4945.62149855,1.0,0.0,0
955,57.0,45.0,100.7811112,3133.0,92.0,0.0,988.8199108,597.8765206,17.0,17.0,1
2624,47.0,38.0,135.6300655,3201.0,0.0,107.5,2656.980631,1188.559926,4.0,4.0,1
14684,81.0,65.0,120.3980418,29.0,64.0,0.0,5618.937014,4080.009235,29.0,27.0,0
6300,10.0,10.0,113.513502,1101.0,140.0,74.0,3112.279499,1833.521196,29.0,20.0,0
8441,22.0,18.0,32.3059857,1605.0,24.0,0.0,4516.436337,1762.652194,7.0,7.0,1
2894,41.0,36.0,104.620954,2452.0,2.0,0.0,5500.246118,1825.651624,25.0,20.0,1
11388,67.0,54.0,115.5614417,1837.0,292.0,107.5,3931.488587,1386.657306,6.0,3.0,1
427,7.0,6.0,326.9143746,2411.0,72.0,39.0,381.5096911,171.1758635,30.0,25.0,1
10566,245.5,205.0,354.6789267,2543.0,23.0,51.0,1810.599868,386.7387108,28.0,25.0,1
5494,41.0,35.0,137.4928242,394.0,2.0,90.0,2861.712354,1240.424821,28.0,18.0,1
72,23.0,20.0,126.0890646,997.0,36.0,71.0,8054.086196,1506.312415,28.0,21.0,1
1114,34.0,34.0,71.48883079,2989.0,0.0,33.0,1645.253342,358.3489795,5.0,5.0,0
